"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{JUMBO BAG APPLES,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01538,0.747,6.59,95,2.49391702846117,22.1968162083936,71,3928.41
"{ALARM CLOCK BAKELIKE IVORY} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.01828,0.588,11.02,234,4.54470769230769,6.27384615384615,138,3923.13
"{JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01625,0.762,6.71,93,2.49391702846117,22.1968162083936,71,3922.93
"{PLASTERS IN TIN WOODLAND ANIMALS} => {PLASTERS IN TIN SPACEBOY}","PLASTERS IN TIN SPACEBOY",0.01861,0.483,13.11,364,1.86276374442793,11.9687964338782,176,3919.74
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.0122,0.609,9.16,143,2.60603618421053,17.2672697368421,87,3918.84
"{JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG TOYS}","JUMBO BAG TOYS",0.01242,0.424,14.85,308,3.13097701149425,9.58429118773946,131,3918.83
"{HOME BUILDING BLOCK WORD} => {LOVE BUILDING BLOCK WORD}","LOVE BUILDING BLOCK WORD",0.01625,0.383,11.12,479,6.70112877583466,3.17965023847377,183,3908.96
"{CANDLEHOLDER PINK HANGING HEART} => {RED HANGING HEART T-LIGHT HOLDER}","RED HANGING HEART T-LIGHT HOLDER",0.01144,0.442,10.94,264,3.16582655826558,10.5677506775068,117,3903.87
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01127,0.499,9.83,207,2.61653721682848,14.4174757281553,103,3896.61
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SKULLS} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01051,0.464,9.14,222,2.61653721682848,14.4174757281553,103,3885.86
"{WOODLAND CHARLOTTE BAG} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.02764,0.607,10.75,327,1.13962209302326,17.1744186046512,198,3884.9
"{JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01346,0.451,7.01,300,2.68828790459966,10.6746166950596,135,3882.63
"{HAND WARMER BIRD DESIGN} => {HAND WARMER SCOTTY DOG DESIGN}","HAND WARMER SCOTTY DOG DESIGN",0.0156,0.515,17.22,268,2.34299817184643,11.9963436928702,138,3879.38
"{LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01631,0.403,6.72,441,1.82762773722628,11.9306569343066,178,3875.21
"{JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01866,0.795,7.01,88,2.49391702846117,22.1968162083936,70,3872.78
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01779,0.785,6.92,89,2.49391702846117,22.1968162083936,70,3867.52
"{CHARLOTTE BAG SUKI DESIGN} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01494,0.311,4.3,606,0.745037878787879,27.4893939393939,188,3859.9
"{JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.01138,0.502,7.46,206,2.2780162601626,16.3845528455285,103,3859.78
"{SET 3 RETROSPOT TEA,COFFEE,SUGAR} => {RED SPOTTY BISCUIT TIN}","RED SPOTTY BISCUIT TIN",0.01023,0.435,20.17,243,5.91959390862944,6.16243654822335,106,3856.03
"{JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.0139,0.543,11.51,214,2.93349187935035,11.3120649651972,116,3856.03
"{WOODLAND CHARLOTTE BAG} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01499,0.329,4.69,558,2.16708495713172,9.69134840218238,184,3855.58
"{JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01045,0.425,9.66,258,2.70037267080745,12.9826086956522,110,3844.1
"{JUMBO BAG SPACEBOY DESIGN} => {JUMBO STORAGE BAG SKULLS}","JUMBO STORAGE BAG SKULLS",0.01226,0.327,8.51,461,2.79534188034188,9.10968660968661,151,3838.73
"{JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO STORAGE BAG SKULLS}","JUMBO STORAGE BAG SKULLS",0.01237,0.332,8.65,454,2.79534188034188,9.10968660968661,151,3838.24
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01713,0.779,6.86,89,2.49391702846117,22.1968162083936,69,3837.96
"{REGENCY TEAPOT ROSES} => {REGENCY MILK JUG PINK}","REGENCY MILK JUG PINK",0.01237,0.545,30.25,189,3.88261398176292,9.58662613981763,103,3833.97
"{JUMBO BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01138,0.304,3.55,477,2.13269181585678,12.3925831202046,145,3832.5
"{RECYCLING BAG RETROSPOT} => {TOY TIDY PINK POLKADOT}","TOY TIDY PINK POLKADOT",0.01489,0.364,14.19,475,3.02810234541578,7.31982942430704,173,3832.36
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01543,0.431,7.6,373,2.04046376811594,11.6772946859903,161,3830.52
"{FELTCRAFT CUSHION OWL} => {FELTCRAFT CUSHION BUTTERFLY}","FELTCRAFT CUSHION BUTTERFLY",0.01023,0.398,20.89,283,4.28117816091954,7.91954022988506,113,3818.85
"{LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01751,0.433,6.17,419,2.16708495713172,9.69134840218238,181,3810.33
"{JUMBO BAG CHARLIE AND LOLA TOYS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01056,0.643,5.67,107,2.49391702846117,22.1968162083936,69,3808.62
"{JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01045,0.37,5.71,325,2.7507347972973,11.4966216216216,120,3802.8
"{WOODLAND CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01439,0.316,5.03,569,2.06529155787641,10.2254134029591,180,3797.18
"{JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01625,0.555,8.64,238,2.68828790459966,10.6746166950596,132,3790.51
"{WOODLAND CHARLOTTE BAG} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01521,0.334,4.63,554,0.745037878787879,27.4893939393939,185,3789.66
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01116,0.354,5.5,373,2.68828790459966,10.6746166950596,132,3789.14
"{JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG TOYS}","JUMBO BAG TOYS",0.01166,0.406,14.23,311,3.13097701149425,9.58429118773946,126,3789.01
"{YOU'RE CONFUSING ME METAL SIGN} => {PLEASE ONE PERSON METAL SIGN}","PLEASE ONE PERSON METAL SIGN",0.01051,0.427,9.34,258,2.43326946107784,14.1341317365269,110,3788.85
"{JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01713,0.579,9.01,228,2.68828790459966,10.6746166950596,132,3788.27
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01127,0.512,10.1,196,2.61653721682848,14.4174757281553,100,3785.66
"{JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01226,0.41,8.53,322,2.29795221843003,12.4334470989761,132,3772.01
"{JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01467,0.687,10.33,122,2.60603618421053,17.2672697368421,84,3771.56
"{SET/20 RED RETROSPOT PAPER NAPKINS} => {SET/6 RED SPOTTY PAPER PLATES}","SET/6 RED SPOTTY PAPER PLATES",0.02025,0.376,13.05,613,0.987324478178368,16.573055028463,230,3771.47
"{JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01105,0.586,8.8,143,2.60603618421053,17.2672697368421,84,3770.84
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.01155,0.366,11.25,366,2.43333333333333,11.5488215488215,134,3764.45
"{WOODLAND CHARLOTTE BAG} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.0156,0.343,4.92,547,2.10808025177026,9.51376868607396,188,3762.89
"{PACK OF 72 SKULL CAKE CASES} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01133,0.313,3.66,454,2.13269181585678,12.3925831202046,142,3755.69
"{HAND WARMER SCOTTY DOG DESIGN} => {HAND WARMER BIRD DESIGN}","HAND WARMER BIRD DESIGN",0.0156,0.521,17.22,262,2.40614828209765,11.4303797468354,137,3754.24
"{JUMBO BAG TOYS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01456,0.51,7.93,256,2.68828790459966,10.6746166950596,131,3746.61
"{JUMBO BAG OWLS} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01138,0.32,3.74,442,2.13269181585678,12.3925831202046,141,3738.2
"{JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.01248,0.418,12.85,318,2.43333333333333,11.5488215488215,133,3735.45
"{JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.01051,0.428,9.03,257,2.67275144508671,12.7028901734104,110,3734.55
"{SMALL DOLLY MIX DESIGN ORANGE BOWL} => {POPCORN HOLDER}","POPCORN HOLDER",0.01012,0.351,4.69,342,1.05111029948868,29.5924032140248,120,3733.89
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01489,0.424,7.49,369,2.04046376811594,11.6772946859903,156,3727.89
"{JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01078,0.34,5.3,382,2.68828790459966,10.6746166950596,130,3727.09
"{GARDENERS KNEELING PAD KEEP CALM} => {GARDENERS KNEELING PAD CUP OF TEA}","GARDENERS KNEELING PAD CUP OF TEA",0.02988,0.599,14.45,366,1.91210039630119,8.88243064729194,219,3723.49
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01237,0.635,9.54,130,2.60603618421053,17.2672697368421,83,3714.68
"{JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01045,0.445,10.11,238,2.70037267080745,12.9826086956522,106,3712.98
"{STRAWBERRY CERAMIC TRINKET BOX} => {SWEETHEART CERAMIC TRINKET BOX}","SWEETHEART CERAMIC TRINKET BOX",0.01828,0.404,14.52,492,1.57206286836935,11.8742632612967,199,3710.42
"{SUKI  SHOULDER BAG} => {RECYCLING BAG RETROSPOT}","RECYCLING BAG RETROSPOT",0.01133,0.391,9.55,323,3.19374832663989,9.15930388219545,126,3694.39
"{JUMBO BAG OWLS,JUMBO BAG RED RETROSPOT} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01056,0.494,9.73,198,2.61653721682848,14.4174757281553,98,3689.85
"{LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01543,0.382,6.07,457,2.06529155787641,10.2254134029591,175,3686.73
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01127,0.489,11.11,215,2.70037267080745,12.9826086956522,105,3685.81
"{JUMBO BAG VINTAGE DOILY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01188,0.693,6.11,96,2.49391702846117,22.1968162083936,67,3682.79
"{JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS} => {RECYCLING BAG RETROSPOT}","RECYCLING BAG RETROSPOT",0.01105,0.378,9.24,333,3.19374832663989,9.15930388219545,126,3682.13
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG ALPHABET}","JUMBO BAG ALPHABET",0.01029,0.44,8.9,239,2.39287610619469,14.6272123893805,105,3680.72
"{JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01062,0.497,9.81,196,2.61653721682848,14.4174757281553,97,3674.76
"{JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01105,0.518,10.21,188,2.61653721682848,14.4174757281553,97,3673.7
"{JUMBO BAG APPLES,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01045,0.574,8.62,142,2.60603618421053,17.2672697368421,82,3667.79
"{JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG TOYS}","JUMBO BAG TOYS",0.01095,0.388,13.59,315,3.13097701149425,9.58429118773946,122,3667.6
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG RED RETROSPOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01259,0.712,6.28,93,2.49391702846117,22.1968162083936,66,3665.52
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01959,0.613,7.16,226,2.13269181585678,12.3925831202046,139,3661.5
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01593,0.562,8.74,227,2.68828790459966,10.6746166950596,128,3660.92
"{LOVE BUILDING BLOCK WORD} => {HOME BUILDING BLOCK WORD}","HOME BUILDING BLOCK WORD",0.01625,0.472,11.12,332,6.63394329896907,3.52061855670103,157,3659.91
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01034,0.448,10.17,233,2.70037267080745,12.9826086956522,104,3659.48
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01259,0.399,4.66,347,2.13269181585678,12.3925831202046,138,3659.25
"{JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01401,0.742,6.54,89,2.49391702846117,22.1968162083936,66,3655.67
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG ALPHABET}","JUMBO BAG ALPHABET",0.01001,0.431,8.7,242,2.39287610619469,14.6272123893805,104,3650.69
"{LUNCH BAG DOLLY GIRL DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.0127,0.341,6.01,449,2.04046376811594,11.6772946859903,153,3648.14
"{JUMBO BAG ALPHABET,JUMBO BAG APPLES} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.01029,0.481,7.14,203,2.2780162601626,16.3845528455285,98,3644.45
"{CHARLOTTE BAG APPLES DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01215,0.381,4.45,361,2.13269181585678,12.3925831202046,138,3635.15
"{STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01198,0.303,5.36,503,2.04046376811594,11.6772946859903,152,3631.46
"{LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01872,0.514,8.56,324,1.82762773722628,11.9306569343066,167,3631.28
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01237,0.542,12.3,191,2.70037267080745,12.9826086956522,104,3629.26
"{JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS} => {SET OF 3 CAKE TINS PANTRY DESIGN}","SET OF 3 CAKE TINS PANTRY DESIGN",0.01127,0.436,5.8,266,5.84500726744186,5.34811046511628,116,3625.38
"{HAND WARMER UNION JACK} => {HAND WARMER OWL DESIGN}","HAND WARMER OWL DESIGN",0.01292,0.494,13.82,242,2.36416539050536,12.8269525267994,120,3625.3
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01614,0.778,6.86,84,2.49391702846117,22.1968162083936,65,3617.69
"{JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG SPACEBOY DESIGN}","JUMBO BAG SPACEBOY DESIGN",0.01001,0.391,10.43,285,2.66170802919708,12.192700729927,111,3616.45
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01089,0.482,10.94,214,2.70037267080745,12.9826086956522,103,3616.15
"{RED SPOTTY BISCUIT TIN} => {SET 3 RETROSPOT TEA,COFFEE,SUGAR}","SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.01023,0.475,20.17,207,7.432,4.93023255813953,98,3602.77
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01029,0.492,9.7,194,2.61653721682848,14.4174757281553,95,3600.67
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01346,0.488,10.15,258,2.29795221843003,12.4334470989761,126,3597.26
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT} => {JUMBO BAG SCANDINAVIAN BLUE PAISLEY}","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",0.01029,0.454,10.31,226,2.70037267080745,12.9826086956522,103,3597.08
"{CHARLOTTE BAG APPLES DESIGN} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01642,0.515,10.7,283,1.20502844141069,20.4732650739477,146,3595.66
"{JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.0127,0.45,13.83,284,2.43333333333333,11.5488215488215,128,3591.45
"{SET OF TEA COFFEE SUGAR TINS PANTRY} => {SET OF 3 CAKE TINS PANTRY DESIGN}","SET OF 3 CAKE TINS PANTRY DESIGN",0.01483,0.577,7.66,199,5.84500726744186,5.34811046511628,115,3589.34
"{JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI} => {JUMBO BAG SPACEBOY DESIGN}","JUMBO BAG SPACEBOY DESIGN",0.01073,0.437,11.64,253,2.66170802919708,12.192700729927,111,3588.08
"{LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01658,0.41,5.89,436,2.10808025177026,9.51376868607396,179,3585.17
"{JUMBO BAG DOLLY GIRL DESIGN} => {JUMBO BAG SPACEBOY DESIGN}","JUMBO BAG SPACEBOY DESIGN",0.01067,0.433,11.56,255,2.66170802919708,12.192700729927,110,3583.34
"{JUMBO BAG ALPHABET,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01029,0.508,9.51,182,2.57344262295082,15.0389344262295,92,3578.22
"{SUKI  SHOULDER BAG} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.011,0.379,5.9,329,2.68828790459966,10.6746166950596,125,3578.19
"{JUMBO STORAGE BAG SUKI,WHITE HANGING HEART T-LIGHT HOLDER} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.0116,0.695,6.13,93,2.49391702846117,22.1968162083936,65,3578
"{CHARLOTTE BAG PINK POLKADOT} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.02162,0.532,11.69,347,1.21432692307692,15.9435096153846,185,3574.05
"{LUNCH BAG DOLLY GIRL DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.0185,0.496,7.07,343,2.16708495713172,9.69134840218238,170,3573.02
"{CHILDRENS CUTLERY POLKADOT BLUE,CHILDRENS CUTLERY POLKADOT PINK} => {CHILDRENS CUTLERY RETROSPOT RED}","CHILDRENS CUTLERY RETROSPOT RED",0.01045,0.641,26.8,107,4.98771167048055,10.4439359267735,69,3572.79
"{CHARLOTTE BAG SUKI DESIGN} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.02271,0.472,11.95,464,1.20416897506925,13.5470914127424,219,3572.67
"{HAND WARMER OWL DESIGN} => {HAND WARMER RED RETROSPOT}","HAND WARMER RED RETROSPOT",0.01144,0.32,14.92,444,2.21428571428571,11.3494897959184,142,3570.61
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01177,0.328,6.82,440,1.20502844141069,20.4732650739477,144,3560.5
"{JUMBO BAG APPLES,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01346,0.739,6.51,87,2.49391702846117,22.1968162083936,64,3559.07
"{JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01193,0.508,10.77,211,2.93349187935035,11.3120649651972,107,3556.91
"{STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01461,0.37,5.88,455,2.06529155787641,10.2254134029591,168,3555.29
"{JUMBO BAG DOLLY GIRL DESIGN} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01259,0.511,7.89,220,2.7507347972973,11.4966216216216,112,3555.19
"{PLASTERS IN TIN SPACEBOY} => {PLASTERS IN TIN WOODLAND ANIMALS}","PLASTERS IN TIN WOODLAND ANIMALS",0.01861,0.505,13.11,333,1.91142045454545,11.0411931818182,168,3549.02
"{JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01691,0.6,9.34,206,2.68828790459966,10.6746166950596,124,3546.88
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO  BAG BAROQUE BLACK WHITE}","JUMBO  BAG BAROQUE BLACK WHITE",0.01116,0.54,10.64,174,2.61653721682848,14.4174757281553,94,3544.53
"{JUMBO BAG RED RETROSPOT,WHITE HANGING HEART T-LIGHT HOLDER} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.0116,0.473,7.3,236,2.7507347972973,11.4966216216216,112,3530.14
"{JUMBO BAG OWLS,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01264,0.724,6.38,88,2.49391702846117,22.1968162083936,64,3526.91
"{JUMBO BAG VINTAGE CHRISTMAS} => {JUMBO BAG 50'S CHRISTMAS}","JUMBO BAG 50'S CHRISTMAS",0.01762,0.679,17.41,152,2.42241234221599,14.0743338008415,103,3518.76
"{CHARLOTTE BAG PINK POLKADOT} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01379,0.34,5.4,490,2.06529155787641,10.2254134029591,167,3518.34
"{JUMBO BAG OWLS} => {JUMBO STORAGE BAG SKULLS}","JUMBO STORAGE BAG SKULLS",0.01084,0.305,7.93,452,2.79534188034188,9.10968660968661,138,3510.56
